Date,Value Date,Instrument No.,Particulars,Debit,Credit,Balance
06 Nov 2024,06 Nov 2024,,INET Inter Bank Fund Transfer Charges,21249.97,20673.41,316939.43
27 Nov 2024,27 Nov 2024,,Mobile App MARYAM BEGUM,14136.87,2508.66,146751.22
12 Nov 2024,12 Nov 2024,272287,INET Inter Bank Fund Transfer Charges,9820.04,1727.66,266201.72
07 Feb 2025,07 Feb 2025,,Raast IBFT to OMAR ZAMAN,20664.66,21370.81,352440.72
26 Dec 2024,26 Dec 2024,,Mobile App MARYAM BEGUM,9653.49,11871.72,161566.25
01 Feb 2025,01 Feb 2025,,Raast IBFT to IQRA PARVEEN,4365.35,13941.53,209704.05
18 Dec 2024,18 Dec 2024,168885,Raast IBFT to OMAR ZAMAN,7097.73,12384.49,229697.03
28 Nov 2024,28 Nov 2024,703948,Raast IBFT to IQRA PARVEEN,3184.92,3460.5,304151.41
17 Dec 2024,17 Dec 2024,,INET Inter Bank Fund Transfer Charges,22859.81,9553.78,10639.11
30 Dec 2024,30 Dec 2024,963944,Mobile App MARYAM BEGUM,24057.4,15569.89,450631.61
06 Jan 2025,06 Jan 2025,,Raast IBFT to OMAR ZAMAN,1200.82,9180.05,329866.57
15 Jan 2025,15 Jan 2025,152691,Mobile App MARYAM BEGUM,12476.47,9848.22,239555.7
21 Nov 2024,21 Nov 2024,,Raast IBFT to IQRA PARVEEN,1461.41,12908.5,290498.19
07 Nov 2024,07 Nov 2024,866794,Raast IBFT to IQRA PARVEEN,5331.38,2389.28,194686.14
20 Nov 2024,20 Nov 2024,,Raast IBFT to IQRA PARVEEN,10470.92,22548.0,460416.28
23 Dec 2024,23 Dec 2024,,Raast IBFT to IQRA PARVEEN,7612.17,10034.85,139614.0
28 Nov 2024,28 Nov 2024,,INET Inter Bank Fund Transfer Charges,24461.44,8938.91,201391.8
28 Jan 2025,28 Jan 2025,876959,Mobile App MARYAM BEGUM,11229.36,1929.96,194233.18
17 Jan 2025,17 Jan 2025,468358,INET Inter Bank Fund Transfer Charges,9197.58,2332.42,372786.57
07 Nov 2024,07 Nov 2024,434680,INET Inter Bank Fund Transfer Charges,24735.67,12125.84,290857.92
03 Dec 2024,03 Dec 2024,413788,INET Inter Bank Fund Transfer Charges,6048.1,2249.64,16813.37
06 Dec 2024,06 Dec 2024,,INET Inter Bank Fund Transfer Charges,5477.22,23441.15,106920.18
09 Nov 2024,09 Nov 2024,,INET Inter Bank Fund Transfer Charges,22845.06,12011.27,475509.23
29 Nov 2024,29 Nov 2024,169350,Mobile App MARYAM BEGUM,24003.17,23294.59,166487.48
04 Nov 2024,04 Nov 2024,,Raast IBFT to IQRA PARVEEN,2249.67,14052.59,33467.92
19 Nov 2024,19 Nov 2024,,INET Inter Bank Fund Transfer Charges,15836.23,16292.4,180625.71
06 Jan 2025,06 Jan 2025,,INET Inter Bank Fund Transfer Charges,5485.96,20112.54,169882.53
30 Jan 2025,30 Jan 2025,,Raast IBFT to OMAR ZAMAN,22525.71,22799.33,459273.24
11 Dec 2024,11 Dec 2024,,Mobile App MARYAM BEGUM,13897.12,3554.15,294125.89
12 Dec 2024,12 Dec 2024,,Raast IBFT to IQRA PARVEEN,13560.9,1207.79,453884.41
20 Nov 2024,20 Nov 2024,567172,Raast IBFT to IQRA PARVEEN,16999.49,7182.36,85936.57
23 Dec 2024,23 Dec 2024,577585,Mobile App MARYAM BEGUM,24055.87,15295.38,430598.07
11 Jan 2025,11 Jan 2025,,Mobile App MARYAM BEGUM,8131.44,17159.93,270995.51
05 Feb 2025,05 Feb 2025,289975,Raast IBFT to OMAR ZAMAN,2198.34,15611.33,355248.68
17 Nov 2024,17 Nov 2024,,INET Inter Bank Fund Transfer Charges,14765.3,21495.33,255501.75
10 Nov 2024,10 Nov 2024,,Raast IBFT to OMAR ZAMAN,4833.81,15913.09,422020.17
08 Feb 2025,08 Feb 2025,,Mobile App MARYAM BEGUM,18532.84,10050.91,123208.46
28 Nov 2024,28 Nov 2024,400208,Mobile App MARYAM BEGUM,14434.29,9817.37,75368.04
23 Dec 2024,23 Dec 2024,,Mobile App MARYAM BEGUM,21485.59,1229.8,344461.49
11 Jan 2025,11 Jan 2025,224208,Raast IBFT to IQRA PARVEEN,6125.33,18293.0,198619.83
12 Nov 2024,12 Nov 2024,469477,Raast IBFT to OMAR ZAMAN,3051.68,911.74,31072.57
21 Jan 2025,21 Jan 2025,,Raast IBFT to IQRA PARVEEN,4674.13,18296.5,382865.88
01 Feb 2025,01 Feb 2025,863049,Mobile App MARYAM BEGUM,3810.61,8277.59,422451.56
30 Jan 2025,30 Jan 2025,166119,Raast IBFT to OMAR ZAMAN,14054.89,17384.75,275588.37
01 Feb 2025,01 Feb 2025,,Mobile App MARYAM BEGUM,20843.26,6780.31,70761.17
31 Dec 2024,31 Dec 2024,,Raast IBFT to OMAR ZAMAN,17140.83,3943.95,162918.78
25 Dec 2024,25 Dec 2024,,INET Inter Bank Fund Transfer Charges,9614.39,24971.22,56459.3
11 Jan 2025,11 Jan 2025,286595,Raast IBFT to OMAR ZAMAN,16939.41,6681.6,229954.88
23 Jan 2025,23 Jan 2025,,Raast IBFT to OMAR ZAMAN,12806.69,14527.96,413383.03
05 Dec 2024,05 Dec 2024,,Raast IBFT to IQRA PARVEEN,19070.06,10434.18,258298.02
22 Jan 2025,22 Jan 2025,,Mobile App MARYAM BEGUM,21651.59,13341.83,282192.85
13 Nov 2024,13 Nov 2024,760681,INET Inter Bank Fund Transfer Charges,7975.77,14593.5,243957.88
13 Nov 2024,13 Nov 2024,,Raast IBFT to IQRA PARVEEN,13935.93,13214.98,225411.87
09 Dec 2024,09 Dec 2024,,INET Inter Bank Fund Transfer Charges,1442.35,7365.41,98308.48
09 Feb 2025,09 Feb 2025,350594,INET Inter Bank Fund Transfer Charges,9028.18,320.35,343113.8
23 Jan 2025,23 Jan 2025,171342,Raast IBFT to IQRA PARVEEN,16148.23,7655.43,312294.41
06 Dec 2024,06 Dec 2024,,Raast IBFT to OMAR ZAMAN,23381.91,15752.44,197762.15
29 Nov 2024,29 Nov 2024,059229,INET Inter Bank Fund Transfer Charges,13515.87,9399.25,104611.44
10 Nov 2024,10 Nov 2024,171229,Raast IBFT to OMAR ZAMAN,4955.34,17568.94,370473.12
09 Feb 2025,09 Feb 2025,,Mobile App MARYAM BEGUM,2097.91,1404.82,293344.99
14 Dec 2024,14 Dec 2024,,INET Inter Bank Fund Transfer Charges,2935.87,17480.99,445361.32
18 Dec 2024,18 Dec 2024,,Raast IBFT to IQRA PARVEEN,6658.96,20449.76,497164.84
03 Nov 2024,03 Nov 2024,,Raast IBFT to IQRA PARVEEN,18169.68,6783.34,100224.48
12 Nov 2024,12 Nov 2024,821507,Mobile App MARYAM BEGUM,18295.37,20505.21,245935.94
09 Feb 2025,09 Feb 2025,,Raast IBFT to IQRA PARVEEN,16293.76,12422.59,389206.49
23 Dec 2024,23 Dec 2024,,INET Inter Bank Fund Transfer Charges,13374.03,12011.88,168086.8
02 Dec 2024,02 Dec 2024,394539,INET Inter Bank Fund Transfer Charges,13639.02,5250.34,308320.04
07 Dec 2024,07 Dec 2024,,Mobile App MARYAM BEGUM,9048.51,11780.76,15828.2
01 Dec 2024,01 Dec 2024,,Raast IBFT to IQRA PARVEEN,23831.25,17080.41,455616.63
08 Dec 2024,08 Dec 2024,430581,Raast IBFT to IQRA PARVEEN,13596.25,21774.89,45749.18
04 Dec 2024,04 Dec 2024,157590,Raast IBFT to IQRA PARVEEN,24279.4,18165.62,191032.74
27 Nov 2024,27 Nov 2024,,Raast IBFT to OMAR ZAMAN,21151.62,16355.82,118278.92
15 Dec 2024,15 Dec 2024,,Mobile App MARYAM BEGUM,1068.65,19992.33,335343.67
24 Dec 2024,24 Dec 2024,171241,Raast IBFT to IQRA PARVEEN,7824.08,8829.65,417924.03
24 Nov 2024,24 Nov 2024,653317,Raast IBFT to IQRA PARVEEN,19801.25,13534.05,411653.89
15 Nov 2024,15 Nov 2024,,INET Inter Bank Fund Transfer Charges,4575.18,14399.6,415126.59
30 Dec 2024,30 Dec 2024,461835,Raast IBFT to OMAR ZAMAN,12270.16,19505.95,305562.62
18 Dec 2024,18 Dec 2024,897271,INET Inter Bank Fund Transfer Charges,10120.62,3290.19,66534.15
13 Jan 2025,13 Jan 2025,,INET Inter Bank Fund Transfer Charges,17814.95,10208.92,456068.61
25 Jan 2025,25 Jan 2025,296445,Mobile App MARYAM BEGUM,22638.59,16146.09,125965.0
19 Nov 2024,19 Nov 2024,729118,Raast IBFT to OMAR ZAMAN,6926.68,7482.0,29344.32
27 Nov 2024,27 Nov 2024,,INET Inter Bank Fund Transfer Charges,9471.11,11175.44,72063.83
28 Jan 2025,28 Jan 2025,301868,INET Inter Bank Fund Transfer Charges,10051.66,4713.79,75197.9
17 Jan 2025,17 Jan 2025,141856,Raast IBFT to IQRA PARVEEN,17708.83,16845.65,186752.0
30 Jan 2025,30 Jan 2025,605466,Raast IBFT to OMAR ZAMAN,3544.51,4606.21,357759.65
26 Jan 2025,26 Jan 2025,,Raast IBFT to OMAR ZAMAN,11328.07,11851.72,103291.16
08 Nov 2024,08 Nov 2024,275711,Raast IBFT to OMAR ZAMAN,23913.75,2162.34,469733.27
17 Jan 2025,17 Jan 2025,611105,INET Inter Bank Fund Transfer Charges,2973.08,14484.2,479079.08
26 Nov 2024,26 Nov 2024,,Raast IBFT to OMAR ZAMAN,20407.22,19528.34,381955.45
17 Nov 2024,17 Nov 2024,369858,INET Inter Bank Fund Transfer Charges,9111.79,24070.79,12566.18
23 Jan 2025,23 Jan 2025,,Mobile App MARYAM BEGUM,20556.41,20409.4,403136.67
25 Jan 2025,25 Jan 2025,630752,INET Inter Bank Fund Transfer Charges,12118.12,11938.4,123566.69
24 Jan 2025,24 Jan 2025,,Mobile App MARYAM BEGUM,11319.46,14707.43,477793.35
07 Dec 2024,07 Dec 2024,579227,Raast IBFT to IQRA PARVEEN,5934.25,4195.82,498312.78
04 Nov 2024,04 Nov 2024,720417,Mobile App MARYAM BEGUM,14530.57,8426.25,134200.92
06 Feb 2025,06 Feb 2025,,Raast IBFT to IQRA PARVEEN,4201.67,13121.28,498116.49
05 Dec 2024,05 Dec 2024,002267,Mobile App MARYAM BEGUM,3507.31,21140.87,198877.08
27 Jan 2025,27 Jan 2025,991018,Raast IBFT to IQRA PARVEEN,1675.41,8267.47,467532.61
09 Nov 2024,09 Nov 2024,,Raast IBFT to OMAR ZAMAN,10481.07,22112.51,93684.36
01 Feb 2025,01 Feb 2025,,Mobile App MARYAM BEGUM,6082.02,1084.48,439255.44
27 Nov 2024,27 Nov 2024,223617,INET Inter Bank Fund Transfer Charges,18609.68,13959.15,294762.78
05 Nov 2024,05 Nov 2024,,Raast IBFT to OMAR ZAMAN,9886.98,10355.45,237562.62
12 Nov 2024,12 Nov 2024,639848,INET Inter Bank Fund Transfer Charges,13272.39,1365.04,359493.45
01 Jan 2025,01 Jan 2025,,Raast IBFT to IQRA PARVEEN,10152.28,20908.0,26718.11
27 Jan 2025,27 Jan 2025,,INET Inter Bank Fund Transfer Charges,23333.85,21112.05,438463.34
14 Dec 2024,14 Dec 2024,969593,Raast IBFT to IQRA PARVEEN,10625.99,22386.85,279480.53
12 Dec 2024,12 Dec 2024,438698,Raast IBFT to OMAR ZAMAN,20618.54,21158.14,75350.29
25 Jan 2025,25 Jan 2025,,INET Inter Bank Fund Transfer Charges,19062.68,15459.02,330094.32
30 Nov 2024,30 Nov 2024,,INET Inter Bank Fund Transfer Charges,8463.83,11822.94,26848.22
18 Dec 2024,18 Dec 2024,617637,Raast IBFT to OMAR ZAMAN,5455.0,24968.64,435239.74
02 Feb 2025,02 Feb 2025,396648,Raast IBFT to OMAR ZAMAN,7476.02,21636.42,16268.38
12 Nov 2024,12 Nov 2024,,Raast IBFT to IQRA PARVEEN,4043.27,1944.94,96456.5
27 Nov 2024,27 Nov 2024,,Raast IBFT to IQRA PARVEEN,14993.81,15492.16,128640.08
02 Nov 2024,02 Nov 2024,330203,Raast IBFT to OMAR ZAMAN,3369.17,19418.46,77790.18
11 Dec 2024,11 Dec 2024,236843,Raast IBFT to OMAR ZAMAN,4377.29,16176.52,134281.92
07 Nov 2024,07 Nov 2024,911150,Raast IBFT to OMAR ZAMAN,16078.19,21346.66,327457.94
23 Nov 2024,23 Nov 2024,737555,Raast IBFT to OMAR ZAMAN,6630.68,12368.65,61667.27
30 Dec 2024,30 Dec 2024,,Raast IBFT to OMAR ZAMAN,16289.1,14676.45,300009.04
08 Feb 2025,08 Feb 2025,392630,Raast IBFT to IQRA PARVEEN,10322.87,5440.25,203799.91
07 Nov 2024,07 Nov 2024,,Raast IBFT to IQRA PARVEEN,17873.68,11116.21,85807.13
30 Dec 2024,30 Dec 2024,532274,Raast IBFT to OMAR ZAMAN,5526.91,13835.76,271628.85
02 Jan 2025,02 Jan 2025,,Raast IBFT to OMAR ZAMAN,4452.22,17185.99,342749.1
06 Jan 2025,06 Jan 2025,,Raast IBFT to IQRA PARVEEN,22623.9,16169.32,345832.51
01 Nov 2024,01 Nov 2024,180169,INET Inter Bank Fund Transfer Charges,8844.12,10187.44,335854.48
08 Feb 2025,08 Feb 2025,680077,Mobile App MARYAM BEGUM,6440.41,7824.92,175411.79
22 Jan 2025,22 Jan 2025,947625,Raast IBFT to IQRA PARVEEN,5188.73,23461.62,456822.52
14 Jan 2025,14 Jan 2025,250302,INET Inter Bank Fund Transfer Charges,20874.55,1980.37,85358.65
11 Nov 2024,11 Nov 2024,,Raast IBFT to OMAR ZAMAN,24838.16,21240.51,226492.67
18 Nov 2024,18 Nov 2024,,Mobile App MARYAM BEGUM,21277.18,17633.5,215955.91
31 Jan 2025,31 Jan 2025,552057,Raast IBFT to OMAR ZAMAN,13238.65,21137.24,187804.28
09 Jan 2025,09 Jan 2025,,Raast IBFT to IQRA PARVEEN,15940.97,5536.1,177363.26
25 Nov 2024,25 Nov 2024,797511,INET Inter Bank Fund Transfer Charges,16132.34,7559.18,27253.58
30 Nov 2024,30 Nov 2024,037562,Raast IBFT to IQRA PARVEEN,13894.96,13985.11,147712.54
18 Nov 2024,18 Nov 2024,,INET Inter Bank Fund Transfer Charges,13944.38,22367.4,98747.96
19 Jan 2025,19 Jan 2025,705191,Mobile App MARYAM BEGUM,22258.84,3138.02,285737.15
05 Nov 2024,05 Nov 2024,343362,INET Inter Bank Fund Transfer Charges,5504.77,22929.77,231937.39
25 Jan 2025,25 Jan 2025,,Raast IBFT to IQRA PARVEEN,16381.92,17533.04,25234.17
05 Feb 2025,05 Feb 2025,,INET Inter Bank Fund Transfer Charges,14438.31,8480.78,114250.59
21 Jan 2025,21 Jan 2025,,INET Inter Bank Fund Transfer Charges,17920.99,3727.17,347524.16
25 Nov 2024,25 Nov 2024,,Mobile App MARYAM BEGUM,22932.42,15687.3,142829.62
12 Nov 2024,12 Nov 2024,,INET Inter Bank Fund Transfer Charges,16438.02,839.32,52910.43
17 Dec 2024,17 Dec 2024,822270,Mobile App MARYAM BEGUM,17789.77,1290.7,423216.44
26 Nov 2024,26 Nov 2024,639942,INET Inter Bank Fund Transfer Charges,11828.34,17025.93,234538.79
18 Nov 2024,18 Nov 2024,911571,Raast IBFT to IQRA PARVEEN,11058.54,19531.35,394341.89
30 Dec 2024,30 Dec 2024,765029,INET Inter Bank Fund Transfer Charges,24143.82,23583.56,431822.91
11 Jan 2025,11 Jan 2025,553617,INET Inter Bank Fund Transfer Charges,14901.77,17305.39,146850.55
28 Dec 2024,28 Dec 2024,,INET Inter Bank Fund Transfer Charges,10847.76,7607.65,42341.72
11 Dec 2024,11 Dec 2024,,INET Inter Bank Fund Transfer Charges,11761.46,17427.45,381877.2
27 Dec 2024,27 Dec 2024,945851,Mobile App MARYAM BEGUM,3527.08,22629.1,390416.49
16 Dec 2024,16 Dec 2024,014058,Raast IBFT to OMAR ZAMAN,24051.81,11339.73,144729.3
19 Dec 2024,19 Dec 2024,850210,Raast IBFT to OMAR ZAMAN,5533.41,10722.04,137944.71
27 Nov 2024,27 Nov 2024,448694,Raast IBFT to OMAR ZAMAN,7315.25,1850.92,136175.19
21 Nov 2024,21 Nov 2024,760469,INET Inter Bank Fund Transfer Charges,9202.28,9923.91,492867.47
25 Nov 2024,25 Nov 2024,,Raast IBFT to IQRA PARVEEN,18447.04,21752.89,20939.57
13 Nov 2024,13 Nov 2024,,Raast IBFT to OMAR ZAMAN,24051.07,15800.71,412272.3
06 Jan 2025,06 Jan 2025,,Mobile App MARYAM BEGUM,11098.58,16336.12,35155.77
27 Dec 2024,27 Dec 2024,,Raast IBFT to IQRA PARVEEN,1386.25,6254.46,302279.09
19 Jan 2025,19 Jan 2025,731486,INET Inter Bank Fund Transfer Charges,23891.41,10826.62,375801.99
23 Dec 2024,23 Dec 2024,177816,INET Inter Bank Fund Transfer Charges,21444.84,15677.43,425542.57
25 Nov 2024,25 Nov 2024,218309,Mobile App MARYAM BEGUM,6460.29,3314.22,189826.8
29 Jan 2025,29 Jan 2025,,Raast IBFT to IQRA PARVEEN,2712.85,19223.7,355613.89
21 Dec 2024,21 Dec 2024,050564,Raast IBFT to IQRA PARVEEN,23830.68,20401.82,102148.26
13 Jan 2025,13 Jan 2025,215898,INET Inter Bank Fund Transfer Charges,12318.57,7020.05,37537.57
29 Dec 2024,29 Dec 2024,,Raast IBFT to IQRA PARVEEN,10826.59,9364.79,234372.44
07 Jan 2025,07 Jan 2025,,Raast IBFT to OMAR ZAMAN,4072.98,7455.24,202626.39
02 Jan 2025,02 Jan 2025,,Raast IBFT to OMAR ZAMAN,15221.67,20724.94,189428.75
27 Jan 2025,27 Jan 2025,293346,Raast IBFT to IQRA PARVEEN,18088.4,16966.68,336440.38
03 Jan 2025,03 Jan 2025,,Mobile App MARYAM BEGUM,24705.34,2061.61,174458.99
26 Dec 2024,26 Dec 2024,457802,Raast IBFT to OMAR ZAMAN,24592.17,10814.25,188027.67
18 Nov 2024,18 Nov 2024,747324,INET Inter Bank Fund Transfer Charges,11067.25,5179.61,49005.49
25 Dec 2024,25 Dec 2024,,Raast IBFT to IQRA PARVEEN,7438.32,19992.45,412600.76
07 Jan 2025,07 Jan 2025,,Raast IBFT to OMAR ZAMAN,22320.05,4519.86,133734.42
16 Jan 2025,16 Jan 2025,834367,Mobile App MARYAM BEGUM,15679.48,17212.54,196232.66
25 Jan 2025,25 Jan 2025,505653,Raast IBFT to OMAR ZAMAN,8635.25,7026.36,219035.75
16 Dec 2024,16 Dec 2024,,INET Inter Bank Fund Transfer Charges,3752.09,19486.49,250844.9
26 Nov 2024,26 Nov 2024,426715,Raast IBFT to IQRA PARVEEN,23958.25,16669.47,60607.38
13 Nov 2024,13 Nov 2024,,Raast IBFT to OMAR ZAMAN,18434.93,2946.55,142995.35
04 Feb 2025,04 Feb 2025,183077,INET Inter Bank Fund Transfer Charges,13198.75,14388.17,106984.9
28 Dec 2024,28 Dec 2024,,Mobile App MARYAM BEGUM,12369.69,17024.44,404357.9
16 Nov 2024,16 Nov 2024,,Raast IBFT to IQRA PARVEEN,8192.29,686.14,346877.06
25 Jan 2025,25 Jan 2025,006855,Mobile App MARYAM BEGUM,6511.44,7673.35,482623.8
12 Dec 2024,12 Dec 2024,073215,INET Inter Bank Fund Transfer Charges,3789.05,22628.53,454777.16
06 Feb 2025,06 Feb 2025,282444,Raast IBFT to IQRA PARVEEN,19044.38,4635.35,192937.69
11 Nov 2024,11 Nov 2024,357051,INET Inter Bank Fund Transfer Charges,23253.16,16308.82,222922.19
07 Jan 2025,07 Jan 2025,758206,Raast IBFT to IQRA PARVEEN,20734.71,12270.64,98109.57
28 Jan 2025,28 Jan 2025,620750,Raast IBFT to OMAR ZAMAN,21102.15,7337.71,156277.85
31 Dec 2024,31 Dec 2024,734933,INET Inter Bank Fund Transfer Charges,17323.71,13659.2,174407.33
07 Feb 2025,07 Feb 2025,555316,Raast IBFT to OMAR ZAMAN,13802.4,10327.39,65935.62
30 Nov 2024,30 Nov 2024,,Raast IBFT to OMAR ZAMAN,6155.32,21718.33,200057.62
05 Jan 2025,05 Jan 2025,,Raast IBFT to OMAR ZAMAN,17888.33,14689.74,51587.23
04 Feb 2025,04 Feb 2025,,INET Inter Bank Fund Transfer Charges,12105.92,898.15,257625.92
04 Jan 2025,04 Jan 2025,175890,Raast IBFT to IQRA PARVEEN,15918.62,12024.34,63679.76
12 Jan 2025,12 Jan 2025,603448,Mobile App MARYAM BEGUM,17982.64,566.95,341280.96
05 Feb 2025,05 Feb 2025,,Raast IBFT to IQRA PARVEEN,21667.46,19117.59,121237.97
13 Nov 2024,13 Nov 2024,,Raast IBFT to IQRA PARVEEN,21611.97,19482.95,290122.65
26 Nov 2024,26 Nov 2024,,Mobile App MARYAM BEGUM,8128.52,24178.07,481637.04
20 Jan 2025,20 Jan 2025,,Mobile App MARYAM BEGUM,17612.1,16947.77,92902.42
30 Nov 2024,30 Nov 2024,,INET Inter Bank Fund Transfer Charges,2511.44,3020.86,34467.02
15 Jan 2025,15 Jan 2025,,Mobile App MARYAM BEGUM,21176.92,3199.8,218389.18
04 Feb 2025,04 Feb 2025,592056,INET Inter Bank Fund Transfer Charges,17956.37,11126.51,232520.16
10 Jan 2025,10 Jan 2025,,Mobile App MARYAM BEGUM,11812.51,14450.89,138458.54
13 Jan 2025,13 Jan 2025,,Raast IBFT to OMAR ZAMAN,3998.07,21995.48,429947.56
07 Dec 2024,07 Dec 2024,,Raast IBFT to IQRA PARVEEN,13613.47,3425.93,201948.68
06 Dec 2024,06 Dec 2024,807518,Raast IBFT to IQRA PARVEEN,17232.21,15909.04,145094.71
21 Nov 2024,21 Nov 2024,136646,INET Inter Bank Fund Transfer Charges,17457.23,11971.39,326089.37
04 Dec 2024,04 Dec 2024,655269,INET Inter Bank Fund Transfer Charges,13553.51,23016.93,483884.77
17 Jan 2025,17 Jan 2025,,Mobile App MARYAM BEGUM,6858.06,21594.52,484487.56
19 Dec 2024,19 Dec 2024,011880,Raast IBFT to IQRA PARVEEN,10061.7,16861.41,491242.77
19 Nov 2024,19 Nov 2024,694079,Mobile App MARYAM BEGUM,24727.21,824.27,122200.53
09 Dec 2024,09 Dec 2024,600673,Raast IBFT to OMAR ZAMAN,13768.68,11806.15,85780.75
09 Nov 2024,09 Nov 2024,198908,Mobile App MARYAM BEGUM,3365.77,20625.31,294322.2
28 Dec 2024,28 Dec 2024,791614,Raast IBFT to IQRA PARVEEN,15314.18,20001.62,190124.47
09 Nov 2024,09 Nov 2024,299080,Raast IBFT to OMAR ZAMAN,7516.93,7941.19,110700.8
03 Feb 2025,03 Feb 2025,837578,INET Inter Bank Fund Transfer Charges,6379.21,4650.08,349808.24
06 Dec 2024,06 Dec 2024,,INET Inter Bank Fund Transfer Charges,6112.09,9083.11,366699.18
28 Jan 2025,28 Jan 2025,169429,INET Inter Bank Fund Transfer Charges,12623.69,2427.53,434903.36
29 Jan 2025,29 Jan 2025,212083,Mobile App MARYAM BEGUM,8732.64,12139.08,405996.69
21 Jan 2025,21 Jan 2025,,INET Inter Bank Fund Transfer Charges,19329.6,12341.18,312721.63
31 Jan 2025,31 Jan 2025,693720,Raast IBFT to IQRA PARVEEN,22310.32,18144.82,411568.6
02 Dec 2024,02 Dec 2024,662287,Raast IBFT to OMAR ZAMAN,17576.65,1057.13,444174.53
28 Nov 2024,28 Nov 2024,,INET Inter Bank Fund Transfer Charges,13062.03,23439.96,97299.88
02 Nov 2024,02 Nov 2024,919774,Raast IBFT to OMAR ZAMAN,19078.46,17394.42,318180.01
19 Nov 2024,19 Nov 2024,508356,INET Inter Bank Fund Transfer Charges,13845.04,22889.28,371157.35
06 Jan 2025,06 Jan 2025,,INET Inter Bank Fund Transfer Charges,8821.66,14142.54,161245.51
21 Jan 2025,21 Jan 2025,,Raast IBFT to IQRA PARVEEN,23510.07,6484.89,492606.18
12 Nov 2024,12 Nov 2024,,Raast IBFT to IQRA PARVEEN,2135.38,14257.92,275554.85
27 Nov 2024,27 Nov 2024,,Raast IBFT to IQRA PARVEEN,19014.1,13187.03,67615.16
06 Dec 2024,06 Dec 2024,,Raast IBFT to OMAR ZAMAN,14531.83,6951.41,216255.76
03 Jan 2025,03 Jan 2025,808787,Raast IBFT to OMAR ZAMAN,16466.91,48.19,243066.38
12 Jan 2025,12 Jan 2025,,Raast IBFT to OMAR ZAMAN,21561.77,23798.49,87518.1
14 Jan 2025,14 Jan 2025,298211,INET Inter Bank Fund Transfer Charges,13735.25,8993.3,157473.72
19 Nov 2024,19 Nov 2024,502770,Mobile App MARYAM BEGUM,5280.29,24119.99,146707.5
07 Jan 2025,07 Jan 2025,,Mobile App MARYAM BEGUM,21841.34,23752.1,464321.83
15 Nov 2024,15 Nov 2024,,Raast IBFT to OMAR ZAMAN,15091.58,17011.2,16304.26
07 Jan 2025,07 Jan 2025,,Raast IBFT to IQRA PARVEEN,6806.07,24272.99,426468.86
06 Feb 2025,06 Feb 2025,,Raast IBFT to IQRA PARVEEN,24437.79,12795.18,223317.3
21 Jan 2025,21 Jan 2025,,Mobile App MARYAM BEGUM,3811.74,16006.01,471308.09
13 Dec 2024,13 Dec 2024,004667,Mobile App MARYAM BEGUM,16817.82,241.87,299174.65
24 Jan 2025,24 Jan 2025,,Raast IBFT to OMAR ZAMAN,10637.48,21084.97,481193.63
29 Dec 2024,29 Dec 2024,447583,INET Inter Bank Fund Transfer Charges,3390.9,24828.51,374434.64
04 Dec 2024,04 Dec 2024,,Raast IBFT to IQRA PARVEEN,15604.43,20527.84,385066.5
09 Jan 2025,09 Jan 2025,393556,Raast IBFT to IQRA PARVEEN,11070.24,3554.15,11303.92
21 Jan 2025,21 Jan 2025,798971,Raast IBFT to IQRA PARVEEN,19891.22,20004.78,429358.23
17 Nov 2024,17 Nov 2024,,Mobile App MARYAM BEGUM,6063.26,17895.38,305714.71
25 Nov 2024,25 Nov 2024,,INET Inter Bank Fund Transfer Charges,9949.31,3496.91,130664.33
29 Jan 2025,29 Jan 2025,004436,Raast IBFT to OMAR ZAMAN,20492.36,13443.8,238247.71
10 Dec 2024,10 Dec 2024,097281,Mobile App MARYAM BEGUM,7924.73,19554.91,37482.98
07 Dec 2024,07 Dec 2024,129005,Mobile App MARYAM BEGUM,4433.33,22167.77,185260.95
08 Dec 2024,08 Dec 2024,,Raast IBFT to IQRA PARVEEN,22302.01,5978.81,336269.25
19 Dec 2024,19 Dec 2024,329790,INET Inter Bank Fund Transfer Charges,24169.55,8698.68,158051.74
08 Dec 2024,08 Dec 2024,,Raast IBFT to IQRA PARVEEN,6761.81,5404.14,407257.6
07 Dec 2024,07 Dec 2024,817394,INET Inter Bank Fund Transfer Charges,19020.16,18486.44,294648.42
29 Nov 2024,29 Nov 2024,,Raast IBFT to OMAR ZAMAN,13975.14,24821.83,182604.29
11 Nov 2024,11 Nov 2024,148079,Mobile App MARYAM BEGUM,1226.89,24289.78,384517.72
21 Dec 2024,21 Dec 2024,128399,Raast IBFT to OMAR ZAMAN,19318.73,7676.25,77014.22
04 Jan 2025,04 Jan 2025,365739,Raast IBFT to OMAR ZAMAN,2356.63,6308.41,429891.53
03 Jan 2025,03 Jan 2025,,INET Inter Bank Fund Transfer Charges,10169.54,9491.6,77205.79
31 Jan 2025,31 Jan 2025,578342,INET Inter Bank Fund Transfer Charges,12349.6,7506.36,333327.52
13 Dec 2024,13 Dec 2024,333484,Mobile App MARYAM BEGUM,4918.73,5206.06,318409.37
16 Nov 2024,16 Nov 2024,,Mobile App MARYAM BEGUM,13033.19,3464.06,405062.94
13 Dec 2024,13 Dec 2024,379740,INET Inter Bank Fund Transfer Charges,19323.14,19307.31,404212.57
